task_id,primitive,separability,eta,generator,seed,dof,E_add,E_obs,E_joint,E_red,E_red_at_risk,E_red_reentry,informational_null,sampler_unresolved_final,joint_unresolved
direction:mid:ode:7,direction,mid,0.5,ode,7,1,0.2,,,,0,,0,0,1
direction:mid:ode:7,direction,mid,0.5,ode,7,3,0.2,,,,0,,0,0,1
direction:mid:ode:7,direction,mid,0.5,ode,7,5,0.2,,,,0,,0,0,1
direction:mid:ode:8,direction,mid,0.5,ode,8,1,0.2,,,,0,,0,0,1
direction:mid:ode:8,direction,mid,0.5,ode,8,3,0.2,,,,0,,0,0,1
direction:mid:ode:8,direction,mid,0.5,ode,8,5,0.2,,,,0,,0,0,1
direction:mid:ode:9,direction,mid,0.5,ode,9,1,0.2,0.5,0.5,,1,,0,1,0
direction:mid:ode:9,direction,mid,0.5,ode,9,3,0.2,0.5,0.5,,1,,0,1,0
direction:mid:ode:9,direction,mid,0.5,ode,9,5,0.2,0.5,,,0,,0,1,0
direction:mid:ode:10,direction,mid,0.5,ode,10,1,0.2,,,,0,,0,0,1
direction:mid:ode:10,direction,mid,0.5,ode,10,3,0.2,,,,0,,0,0,1
direction:mid:ode:10,direction,mid,0.5,ode,10,5,0.2,,,,0,,0,0,1
direction:mid:ode:11,direction,mid,0.5,ode,11,1,0.2,,,,0,,0,1,0
direction:mid:ode:11,direction,mid,0.5,ode,11,3,0.2,,,,0,,0,1,0
direction:mid:ode:11,direction,mid,0.5,ode,11,5,0.2,,,,0,,0,1,0
direction:mid:ode:12,direction,mid,0.5,ode,12,1,0.2,,,,0,,0,0,1
direction:mid:ode:12,direction,mid,0.5,ode,12,3,0.2,,,,0,,0,0,1
direction:mid:ode:12,direction,mid,0.5,ode,12,5,0.2,,,,0,,0,0,1
direction:mid:ode:13,direction,mid,0.5,ode,13,1,0.2,,,,0,,0,0,1
direction:mid:ode:13,direction,mid,0.5,ode,13,3,0.2,,,,0,,0,0,1
direction:mid:ode:13,direction,mid,0.5,ode,13,5,0.2,,,,0,,0,0,1
direction:mid:ode:14,direction,mid,0.5,ode,14,1,0.2,,,,0,,0,0,1
direction:mid:ode:14,direction,mid,0.5,ode,14,3,0.2,,,,0,,0,0,1
direction:mid:ode:14,direction,mid,0.5,ode,14,5,0.2,,,,0,,0,0,1
direction:mid:ode:15,direction,mid,0.5,ode,15,1,0.2,,,,0,,0,0,1
direction:mid:ode:15,direction,mid,0.5,ode,15,3,0.2,,,,0,,0,0,1
direction:mid:ode:15,direction,mid,0.5,ode,15,5,0.2,,,,0,,0,0,1
direction:mid:ode:16,direction,mid,0.5,ode,16,1,0.2,,,,0,,0,0,1
direction:mid:ode:16,direction,mid,0.5,ode,16,3,0.2,,,,0,,0,0,1
direction:mid:ode:16,direction,mid,0.5,ode,16,5,0.2,,,,0,,0,0,1
direction:mid:ode:17,direction,mid,0.5,ode,17,1,0.2,,,,0,,0,0,1
direction:mid:ode:17,direction,mid,0.5,ode,17,3,0.2,,,,0,,0,0,1
direction:mid:ode:17,direction,mid,0.5,ode,17,5,0.2,,,,0,,0,0,1
direction:mid:ode:18,direction,mid,0.5,ode,18,1,0.2,,,,0,,0,0,1
direction:mid:ode:18,direction,mid,0.5,ode,18,3,0.2,,,,0,,0,0,1
direction:mid:ode:18,direction,mid,0.5,ode,18,5,0.2,,,,0,,0,0,1
direction:mid:ode:19,direction,mid,0.5,ode,19,1,0.2,,,,0,,0,0,1
direction:mid:ode:19,direction,mid,0.5,ode,19,3,0.2,,,,0,,0,0,1
direction:mid:ode:19,direction,mid,0.5,ode,19,5,0.2,,,,0,,0,0,1
direction:high:spline:0,direction,high,0.8,spline,0,1,0.2,,,,0,,0,0,1
direction:high:spline:0,direction,high,0.8,spline,0,3,0.2,,,,0,,0,0,1
direction:high:spline:0,direction,high,0.8,spline,0,5,0.2,,,,0,,0,0,1
direction:high:spline:1,direction,high,0.8,spline,1,1,0.2,,,,0,,0,0,1
direction:high:spline:1,direction,high,0.8,spline,1,3,0.2,,,,0,,0,0,1
direction:high:spline:1,direction,high,0.8,spline,1,5,0.2,,,,0,,0,0,1
direction:high:spline:2,direction,high,0.8,spline,2,1,0.2,,,,0,,0,1,0
direction:high:spline:2,direction,high,0.8,spline,2,3,0.2,,,,0,,0,1,0
direction:high:spline:2,direction,high,0.8,spline,2,5,0.2,,,,0,,0,1,0
direction:high:spline:3,direction,high,0.8,spline,3,1,0.2,,,,0,,0,0,1
direction:high:spline:3,direction,high,0.8,spline,3,3,0.2,,,,0,,0,0,1
direction:high:spline:3,direction,high,0.8,spline,3,5,0.2,,,,0,,0,0,1
direction:high:spline:4,direction,high,0.8,spline,4,1,0.2,,,,0,,0,0,1
direction:high:spline:4,direction,high,0.8,spline,4,3,0.2,,,,0,,0,0,1
direction:high:spline:4,direction,high,0.8,spline,4,5,0.2,,,,0,,0,0,1
direction:high:spline:5,direction,high,0.8,spline,5,1,0.2,,,,0,,0,0,1
direction:high:spline:5,direction,high,0.8,spline,5,3,0.2,,,,0,,0,0,1
direction:high:spline:5,direction,high,0.8,spline,5,5,0.2,,,,0,,0,0,1
direction:high:spline:6,direction,high,0.8,spline,6,1,0.2,,,,0,,0,0,1
direction:high:spline:6,direction,high,0.8,spline,6,3,0.2,,,,0,,0,0,1
direction:high:spline:6,direction,high,0.8,spline,6,5,0.2,,,,0,,0,0,1
direction:high:spline:7,direction,high,0.8,spline,7,1,0.2,0.4,0.4,,1,,0,1,0
direction:high:spline:7,direction,high,0.8,spline,7,3,0.2,0.4,0.4,,1,,0,1,0
direction:high:spline:7,direction,high,0.8,spline,7,5,0.2,0.4,0.4,,1,,0,1,0
direction:high:spline:8,direction,high,0.8,spline,8,1,0.2,0.4,0.4,,1,,0,1,0
direction:high:spline:8,direction,high,0.8,spline,8,3,0.2,0.4,0.4,,1,,0,1,0
direction:high:spline:8,direction,high,0.8,spline,8,5,0.2,0.4,,,0,,0,1,0
direction:high:spline:9,direction,high,0.8,spline,9,1,0.2,,,,0,,0,0,1
direction:high:spline:9,direction,high,0.8,spline,9,3,0.2,,,,0,,0,0,1
direction:high:spline:9,direction,high,0.8,spline,9,5,0.2,,,,0,,0,0,1
direction:high:spline:10,direction,high,0.8,spline,10,1,0.2,,,,0,,0,0,1
direction:high:spline:10,direction,high,0.8,spline,10,3,0.2,,,,0,,0,0,1
direction:high:spline:10,direction,high,0.8,spline,10,5,0.2,,,,0,,0,0,1
direction:high:spline:11,direction,high,0.8,spline,11,1,0.2,,,,0,,0,0,1
direction:high:spline:11,direction,high,0.8,spline,11,3,0.2,,,,0,,0,0,1
direction:high:spline:11,direction,high,0.8,spline,11,5,0.2,,,,0,,0,0,1
direction:high:spline:12,direction,high,0.8,spline,12,1,0.2,0.4,0.4,,1,,0,0,0
direction:high:spline:12,direction,high,0.8,spline,12,3,0.2,0.4,0.4,,1,,0,0,0
direction:high:spline:12,direction,high,0.8,spline,12,5,0.2,0.4,0.4,,1,,0,1,0
direction:high:spline:13,direction,high,0.8,spline,13,1,0.2,,,,0,,0,0,1
direction:high:spline:13,direction,high,0.8,spline,13,3,0.2,,,,0,,0,0,1
direction:high:spline:13,direction,high,0.8,spline,13,5,0.2,,,,0,,0,0,1
direction:high:spline:14,direction,high,0.8,spline,14,1,0.2,,,,0,,0,0,1
direction:high:spline:14,direction,high,0.8,spline,14,3,0.2,,,,0,,0,0,1
direction:high:spline:14,direction,high,0.8,spline,14,5,0.2,,,,0,,0,0,1
direction:high:spline:15,direction,high,0.8,spline,15,1,0.2,,,,0,,0,0,1
direction:high:spline:15,direction,high,0.8,spline,15,3,0.2,,,,0,,0,0,1
direction:high:spline:15,direction,high,0.8,spline,15,5,0.2,,,,0,,0,0,1
direction:high:spline:16,direction,high,0.8,spline,16,1,0.2,0.4,0.4,,1,,0,1,0
direction:high:spline:16,direction,high,0.8,spline,16,3,0.2,0.4,0.4,,1,,0,1,0
direction:high:spline:16,direction,high,0.8,spline,16,5,0.2,0.4,0.4,,1,,0,1,0
direction:high:spline:17,direction,high,0.8,spline,17,1,0.2,,,,0,,0,0,1
direction:high:spline:17,direction,high,0.8,spline,17,3,0.2,,,,0,,0,0,1
direction:high:spline:17,direction,high,0.8,spline,17,5,0.2,,,,0,,0,0,1
direction:high:spline:18,direction,high,0.8,spline,18,1,0.2,,,,0,,0,0,1
direction:high:spline:18,direction,high,0.8,spline,18,3,0.2,,,,0,,0,0,1
direction:high:spline:18,direction,high,0.8,spline,18,5,0.2,,,,0,,0,0,1
direction:high:spline:19,direction,high,0.8,spline,19,1,0.2,,,,0,,0,0,1
direction:high:spline:19,direction,high,0.8,spline,19,3,0.2,,,,0,,0,0,1
direction:high:spline:19,direction,high,0.8,spline,19,5,0.2,,,,0,,0,0,1
direction:high:basis:0,direction,high,0.8,basis,0,1,0.2,,,,0,,0,0,1
direction:high:basis:0,direction,high,0.8,basis,0,3,0.2,,,,0,,0,0,1
direction:high:basis:0,direction,high,0.8,basis,0,5,0.2,,,,0,,0,0,1
direction:high:basis:1,direction,high,0.8,basis,1,1,0.2,,,,0,,0,0,1
direction:high:basis:1,direction,high,0.8,basis,1,3,0.2,,,,0,,0,0,1
direction:high:basis:1,direction,high,0.8,basis,1,5,0.2,,,,0,,0,0,1
direction:high:basis:2,direction,high,0.8,basis,2,1,0.2,,,,0,,0,0,1
direction:high:basis:2,direction,high,0.8,basis,2,3,0.2,,,,0,,0,0,1
direction:high:basis:2,direction,high,0.8,basis,2,5,0.2,,,,0,,0,0,1
direction:high:basis:3,direction,high,0.8,basis,3,1,0.2,,,,0,,0,1,0
direction:high:basis:3,direction,high,0.8,basis,3,3,0.2,,,,0,,0,1,0
direction:high:basis:3,direction,high,0.8,basis,3,5,0.2,,,,0,,0,1,0
direction:high:basis:4,direction,high,0.8,basis,4,1,0.2,,,,0,,0,1,0
direction:high:basis:4,direction,high,0.8,basis,4,3,0.2,,,,0,,0,1,0
direction:high:basis:4,direction,high,0.8,basis,4,5,0.2,,,,0,,0,1,0
direction:high:basis:5,direction,high,0.8,basis,5,1,0.2,,,,0,,0,0,1
direction:high:basis:5,direction,high,0.8,basis,5,3,0.2,,,,0,,0,0,1
direction:high:basis:5,direction,high,0.8,basis,5,5,0.2,,,,0,,0,0,1
direction:high:basis:6,direction,high,0.8,basis,6,1,0.2,,,,0,,0,0,1
direction:high:basis:6,direction,high,0.8,basis,6,3,0.2,,,,0,,0,0,1
direction:high:basis:6,direction,high,0.8,basis,6,5,0.2,,,,0,,0,0,1
direction:high:basis:7,direction,high,0.8,basis,7,1,0.2,,,,0,,0,0,1
direction:high:basis:7,direction,high,0.8,basis,7,3,0.2,,,,0,,0,0,1
direction:high:basis:7,direction,high,0.8,basis,7,5,0.2,,,,0,,0,0,1
direction:high:basis:8,direction,high,0.8,basis,8,1,0.2,,,,0,,0,0,1
direction:high:basis:8,direction,high,0.8,basis,8,3,0.2,,,,0,,0,0,1
direction:high:basis:8,direction,high,0.8,basis,8,5,0.2,,,,0,,0,0,1
direction:high:basis:9,direction,high,0.8,basis,9,1,0.2,0.6,0.6,,1,,0,0,0
direction:high:basis:9,direction,high,0.8,basis,9,3,0.2,0.6,0.6,,1,,0,0,0
direction:high:basis:9,direction,high,0.8,basis,9,5,0.2,0.6,0.6,,1,,0,0,0
direction:high:basis:10,direction,high,0.8,basis,10,1,0.2,,,,0,,0,1,0
direction:high:basis:10,direction,high,0.8,basis,10,3,0.2,,,,0,,0,1,0
direction:high:basis:10,direction,high,0.8,basis,10,5,0.2,,,,0,,0,1,0
direction:high:basis:11,direction,high,0.8,basis,11,1,0.2,,,,0,,0,0,1
direction:high:basis:11,direction,high,0.8,basis,11,3,0.2,,,,0,,0,0,1
direction:high:basis:11,direction,high,0.8,basis,11,5,0.2,,,,0,,0,0,1
direction:high:basis:12,direction,high,0.8,basis,12,1,0.2,,,,0,,0,0,1
direction:high:basis:12,direction,high,0.8,basis,12,3,0.2,,,,0,,0,0,1
direction:high:basis:12,direction,high,0.8,basis,12,5,0.2,,,,0,,0,0,1
direction:high:basis:13,direction,high,0.8,basis,13,1,0.2,0.4,0.4,,1,,0,0,0
direction:high:basis:13,direction,high,0.8,basis,13,3,0.2,0.4,0.4,,1,,0,0,0
direction:high:basis:13,direction,high,0.8,basis,13,5,0.2,0.4,0.4,,1,,0,1,0
direction:high:basis:14,direction,high,0.8,basis,14,1,0.2,,,,0,,0,1,0
direction:high:basis:14,direction,high,0.8,basis,14,3,0.2,,,,0,,0,1,0
direction:high:basis:14,direction,high,0.8,basis,14,5,0.2,,,,0,,0,1,0
direction:high:basis:15,direction,high,0.8,basis,15,1,0.2,,,,0,,0,0,1
direction:high:basis:15,direction,high,0.8,basis,15,3,0.2,,,,0,,0,0,1
direction:high:basis:15,direction,high,0.8,basis,15,5,0.2,,,,0,,0,0,1
direction:high:basis:16,direction,high,0.8,basis,16,1,0.2,,,,0,,0,0,1
direction:high:basis:16,direction,high,0.8,basis,16,3,0.2,,,,0,,0,0,1
direction:high:basis:16,direction,high,0.8,basis,16,5,0.2,,,,0,,0,1,0
direction:high:basis:17,direction,high,0.8,basis,17,1,0.2,,,,0,,0,0,1
direction:high:basis:17,direction,high,0.8,basis,17,3,0.2,,,,0,,0,0,1
direction:high:basis:17,direction,high,0.8,basis,17,5,0.2,,,,0,,0,1,0
direction:high:basis:18,direction,high,0.8,basis,18,1,0.2,,,,0,,0,1,0
direction:high:basis:18,direction,high,0.8,basis,18,3,0.2,,,,0,,0,1,0
direction:high:basis:18,direction,high,0.8,basis,18,5,0.2,,,,0,,0,1,0
direction:high:basis:19,direction,high,0.8,basis,19,1,0.2,,,,0,,0,0,1
direction:high:basis:19,direction,high,0.8,basis,19,3,0.2,,,,0,,0,0,1
direction:high:basis:19,direction,high,0.8,basis,19,5,0.2,,,,0,,0,0,1
direction:high:ode:0,direction,high,0.8,ode,0,1,0.2,,,,0,,0,0,1
direction:high:ode:0,direction,high,0.8,ode,0,3,0.2,,,,0,,0,0,1
direction:high:ode:0,direction,high,0.8,ode,0,5,0.2,,,,0,,0,0,1
direction:high:ode:1,direction,high,0.8,ode,1,1,0.2,,,,0,,0,0,1
direction:high:ode:1,direction,high,0.8,ode,1,3,0.2,,,,0,,0,0,1
direction:high:ode:1,direction,high,0.8,ode,1,5,0.2,,,,0,,0,0,1
direction:high:ode:2,direction,high,0.8,ode,2,1,0.2,,,,0,,0,0,1
direction:high:ode:2,direction,high,0.8,ode,2,3,0.2,,,,0,,0,0,1
direction:high:ode:2,direction,high,0.8,ode,2,5,0.2,,,,0,,0,0,1
direction:high:ode:3,direction,high,0.8,ode,3,1,0.2,0.4,0.4,,1,,0,0,0
direction:high:ode:3,direction,high,0.8,ode,3,3,0.2,0.4,0.4,,1,,0,0,0
direction:high:ode:3,direction,high,0.8,ode,3,5,0.2,0.4,0.4,,1,,0,0,0
direction:high:ode:4,direction,high,0.8,ode,4,1,0.2,,,,0,,0,0,1
direction:high:ode:4,direction,high,0.8,ode,4,3,0.2,,,,0,,0,0,1
direction:high:ode:4,direction,high,0.8,ode,4,5,0.2,,,,0,,0,0,1
direction:high:ode:5,direction,high,0.8,ode,5,1,0.2,,,,0,,0,0,1
direction:high:ode:5,direction,high,0.8,ode,5,3,0.2,,,,0,,0,0,1
direction:high:ode:5,direction,high,0.8,ode,5,5,0.2,,,,0,,0,0,1
direction:high:ode:6,direction,high,0.8,ode,6,1,0.2,,,,0,,0,0,1
direction:high:ode:6,direction,high,0.8,ode,6,3,0.2,,,,0,,0,0,1
direction:high:ode:6,direction,high,0.8,ode,6,5,0.2,,,,0,,0,0,1
direction:high:ode:7,direction,high,0.8,ode,7,1,0.2,,,,0,,0,0,1
direction:high:ode:7,direction,high,0.8,ode,7,3,0.2,,,,0,,0,0,1
direction:high:ode:7,direction,high,0.8,ode,7,5,0.2,,,,0,,0,0,1
direction:high:ode:8,direction,high,0.8,ode,8,1,0.2,,,,0,,0,0,1
direction:high:ode:8,direction,high,0.8,ode,8,3,0.2,,,,0,,0,0,1
direction:high:ode:8,direction,high,0.8,ode,8,5,0.2,,,,0,,0,0,1
direction:high:ode:9,direction,high,0.8,ode,9,1,0.2,,,,0,,0,0,1
direction:high:ode:9,direction,high,0.8,ode,9,3,0.2,,,,0,,0,0,1
direction:high:ode:9,direction,high,0.8,ode,9,5,0.2,,,,0,,0,0,1
direction:high:ode:10,direction,high,0.8,ode,10,1,0.2,0.4,0.4,,1,,0,1,0
direction:high:ode:10,direction,high,0.8,ode,10,3,0.2,0.4,0.4,,1,,0,1,0
direction:high:ode:10,direction,high,0.8,ode,10,5,0.2,0.4,0.4,,1,,0,1,0
direction:high:ode:11,direction,high,0.8,ode,11,1,0.2,,,,0,,0,0,1
direction:high:ode:11,direction,high,0.8,ode,11,3,0.2,,,,0,,0,0,1
direction:high:ode:11,direction,high,0.8,ode,11,5,0.2,,,,0,,0,0,1
direction:high:ode:12,direction,high,0.8,ode,12,1,0.2,0.4,0.4,,1,,0,0,0
direction:high:ode:12,direction,high,0.8,ode,12,3,0.2,0.4,0.4,,1,,0,1,0
direction:high:ode:12,direction,high,0.8,ode,12,5,0.2,0.4,0.4,,1,,0,1,0
direction:high:ode:13,direction,high,0.8,ode,13,1,0.2,,,,0,,0,1,0
direction:high:ode:13,direction,high,0.8,ode,13,3,0.2,,,,0,,0,1,0
direction:high:ode:13,direction,high,0.8,ode,13,5,0.2,,,,0,,0,1,0
direction:high:ode:14,direction,high,0.8,ode,14,1,0.2,,,,0,,0,0,1
direction:high:ode:14,direction,high,0.8,ode,14,3,0.2,,,,0,,0,0,1
direction:high:ode:14,direction,high,0.8,ode,14,5,0.2,,,,0,,0,0,1
direction:high:ode:15,direction,high,0.8,ode,15,1,0.2,,,,0,,0,0,1
direction:high:ode:15,direction,high,0.8,ode,15,3,0.2,,,,0,,0,0,1
direction:high:ode:15,direction,high,0.8,ode,15,5,0.2,,,,0,,0,0,1
direction:high:ode:16,direction,high,0.8,ode,16,1,0.2,,,,0,,0,0,1
direction:high:ode:16,direction,high,0.8,ode,16,3,0.2,,,,0,,0,0,1
direction:high:ode:16,direction,high,0.8,ode,16,5,0.2,,,,0,,0,0,1
direction:high:ode:17,direction,high,0.8,ode,17,1,0.2,,,,0,,0,0,1
direction:high:ode:17,direction,high,0.8,ode,17,3,0.2,,,,0,,0,0,1
direction:high:ode:17,direction,high,0.8,ode,17,5,0.2,,,,0,,0,0,1
direction:high:ode:18,direction,high,0.8,ode,18,1,0.2,,,,0,,0,0,1
direction:high:ode:18,direction,high,0.8,ode,18,3,0.2,,,,0,,0,0,1
direction:high:ode:18,direction,high,0.8,ode,18,5,0.2,,,,0,,0,0,1
direction:high:ode:19,direction,high,0.8,ode,19,1,0.2,,,,0,,0,0,1
direction:high:ode:19,direction,high,0.8,ode,19,3,0.2,,,,0,,0,0,1
direction:high:ode:19,direction,high,0.8,ode,19,5,0.2,,,,0,,0,0,1
curvature:low:spline:0,curvature,low,0.2,spline,0,1,0.2,,,,0,,0,0,1
curvature:low:spline:0,curvature,low,0.2,spline,0,3,0.2,,,,0,,0,0,1
curvature:low:spline:0,curvature,low,0.2,spline,0,5,0.2,,,,0,,0,0,1
curvature:low:spline:1,curvature,low,0.2,spline,1,1,0.2,,,,0,,0,0,1
curvature:low:spline:1,curvature,low,0.2,spline,1,3,0.2,,,,0,,0,0,1
curvature:low:spline:1,curvature,low,0.2,spline,1,5,0.2,,,,0,,0,0,1
curvature:low:spline:2,curvature,low,0.2,spline,2,1,0.2,,,,0,,0,0,1
curvature:low:spline:2,curvature,low,0.2,spline,2,3,0.2,,,,0,,0,0,1
curvature:low:spline:2,curvature,low,0.2,spline,2,5,0.2,,,,0,,0,0,1
curvature:low:spline:3,curvature,low,0.2,spline,3,1,0.2,,,,0,,0,0,1
curvature:low:spline:3,curvature,low,0.2,spline,3,3,0.2,,,,0,,0,1,0
curvature:low:spline:3,curvature,low,0.2,spline,3,5,0.2,,,,0,,0,1,0
curvature:low:spline:4,curvature,low,0.2,spline,4,1,0.2,,,,0,,0,1,0
curvature:low:spline:4,curvature,low,0.2,spline,4,3,0.2,,,,0,,0,1,0
curvature:low:spline:4,curvature,low,0.2,spline,4,5,0.2,,,,0,,0,1,0
curvature:low:spline:5,curvature,low,0.2,spline,5,1,0.2,,,,0,,0,1,0
curvature:low:spline:5,curvature,low,0.2,spline,5,3,0.2,,,,0,,0,1,0
curvature:low:spline:5,curvature,low,0.2,spline,5,5,0.2,,,,0,,0,1,0
curvature:low:spline:6,curvature,low,0.2,spline,6,1,0.2,,,,0,,0,1,0
curvature:low:spline:6,curvature,low,0.2,spline,6,3,0.2,,,,0,,0,1,0
curvature:low:spline:6,curvature,low,0.2,spline,6,5,0.2,,,,0,,0,1,0
curvature:low:spline:7,curvature,low,0.2,spline,7,1,0.2,,,,0,,0,1,0
curvature:low:spline:7,curvature,low,0.2,spline,7,3,0.2,,,,0,,0,1,0
curvature:low:spline:7,curvature,low,0.2,spline,7,5,0.2,,,,0,,0,1,0
curvature:low:spline:8,curvature,low,0.2,spline,8,1,0.2,,,,0,,0,0,1
curvature:low:spline:8,curvature,low,0.2,spline,8,3,0.2,,,,0,,0,0,1
curvature:low:spline:8,curvature,low,0.2,spline,8,5,0.2,,,,0,,0,1,0
curvature:low:spline:9,curvature,low,0.2,spline,9,1,0.2,,,,0,,0,0,1
curvature:low:spline:9,curvature,low,0.2,spline,9,3,0.2,,,,0,,0,0,1
curvature:low:spline:9,curvature,low,0.2,spline,9,5,0.2,,,,0,,0,1,0
curvature:low:spline:10,curvature,low,0.2,spline,10,1,0.2,,,,0,,0,0,1
curvature:low:spline:10,curvature,low,0.2,spline,10,3,0.2,,,,0,,0,0,1
curvature:low:spline:10,curvature,low,0.2,spline,10,5,0.2,,,,0,,0,0,1
curvature:low:spline:11,curvature,low,0.2,spline,11,1,0.2,,,,0,,0,1,0
curvature:low:spline:11,curvature,low,0.2,spline,11,3,0.2,,,,0,,0,1,0
curvature:low:spline:11,curvature,low,0.2,spline,11,5,0.2,,,,0,,0,1,0
curvature:low:spline:12,curvature,low,0.2,spline,12,1,0.2,,,,0,,0,0,1
curvature:low:spline:12,curvature,low,0.2,spline,12,3,0.2,,,,0,,0,0,1
curvature:low:spline:12,curvature,low,0.2,spline,12,5,0.2,,,,0,,0,1,0
curvature:low:spline:13,curvature,low,0.2,spline,13,1,0.2,,,,0,,0,0,1
curvature:low:spline:13,curvature,low,0.2,spline,13,3,0.2,,,,0,,0,0,1
curvature:low:spline:13,curvature,low,0.2,spline,13,5,0.2,,,,0,,0,0,1
curvature:low:spline:14,curvature,low,0.2,spline,14,1,0.2,,,,0,,0,0,1
curvature:low:spline:14,curvature,low,0.2,spline,14,3,0.2,,,,0,,0,0,1
curvature:low:spline:14,curvature,low,0.2,spline,14,5,0.2,,,,0,,0,1,0
curvature:low:spline:15,curvature,low,0.2,spline,15,1,0.2,,,,0,,0,1,0
curvature:low:spline:15,curvature,low,0.2,spline,15,3,0.2,,,,0,,0,1,0
curvature:low:spline:15,curvature,low,0.2,spline,15,5,0.2,,,,0,,0,1,0
curvature:low:spline:16,curvature,low,0.2,spline,16,1,0.2,,,,0,,0,0,1
curvature:low:spline:16,curvature,low,0.2,spline,16,3,0.2,,,,0,,0,0,1
curvature:low:spline:16,curvature,low,0.2,spline,16,5,0.2,,,,0,,0,1,0
curvature:low:spline:17,curvature,low,0.2,spline,17,1,0.2,,,,0,,0,0,1
curvature:low:spline:17,curvature,low,0.2,spline,17,3,0.2,,,,0,,0,0,1
curvature:low:spline:17,curvature,low,0.2,spline,17,5,0.2,,,,0,,0,0,1
curvature:low:spline:18,curvature,low,0.2,spline,18,1,0.2,,,,0,,0,1,0
curvature:low:spline:18,curvature,low,0.2,spline,18,3,0.2,,,,0,,0,1,0
curvature:low:spline:18,curvature,low,0.2,spline,18,5,0.2,,,,0,,0,1,0
curvature:low:spline:19,curvature,low,0.2,spline,19,1,0.2,,,,0,,0,0,1
curvature:low:spline:19,curvature,low,0.2,spline,19,3,0.2,,,,0,,0,0,1
curvature:low:spline:19,curvature,low,0.2,spline,19,5,0.2,,,,0,,0,0,1
curvature:low:basis:0,curvature,low,0.2,basis,0,1,0.2,,,,0,,0,0,1
curvature:low:basis:0,curvature,low,0.2,basis,0,3,0.2,,,,0,,0,0,1
curvature:low:basis:0,curvature,low,0.2,basis,0,5,0.2,,,,0,,0,0,1
curvature:low:basis:1,curvature,low,0.2,basis,1,1,0.2,,,,0,,0,0,1
curvature:low:basis:1,curvature,low,0.2,basis,1,3,0.2,,,,0,,0,0,1
curvature:low:basis:1,curvature,low,0.2,basis,1,5,0.2,,,,0,,0,0,1
curvature:low:basis:2,curvature,low,0.2,basis,2,1,0.2,,,,0,,0,1,0
curvature:low:basis:2,curvature,low,0.2,basis,2,3,0.2,,,,0,,0,1,0
curvature:low:basis:2,curvature,low,0.2,basis,2,5,0.2,,,,0,,0,1,0
curvature:low:basis:3,curvature,low,0.2,basis,3,1,0.2,,,,0,,0,1,0
curvature:low:basis:3,curvature,low,0.2,basis,3,3,0.2,,,,0,,0,1,0
curvature:low:basis:3,curvature,low,0.2,basis,3,5,0.2,,,,0,,0,1,0
curvature:low:basis:4,curvature,low,0.2,basis,4,1,0.2,,,,0,,0,0,1
curvature:low:basis:4,curvature,low,0.2,basis,4,3,0.2,,,,0,,0,0,1
curvature:low:basis:4,curvature,low,0.2,basis,4,5,0.2,,,,0,,0,0,1
curvature:low:basis:5,curvature,low,0.2,basis,5,1,0.2,,,,0,,0,0,1
curvature:low:basis:5,curvature,low,0.2,basis,5,3,0.2,,,,0,,0,1,0
curvature:low:basis:5,curvature,low,0.2,basis,5,5,0.2,,,,0,,0,1,0
curvature:low:basis:6,curvature,low,0.2,basis,6,1,0.2,,,,0,,0,0,1
curvature:low:basis:6,curvature,low,0.2,basis,6,3,0.2,,,,0,,0,1,0
curvature:low:basis:6,curvature,low,0.2,basis,6,5,0.2,,,,0,,0,1,0
curvature:low:basis:7,curvature,low,0.2,basis,7,1,0.2,,,,0,,0,0,1
curvature:low:basis:7,curvature,low,0.2,basis,7,3,0.2,,,,0,,0,0,1
curvature:low:basis:7,curvature,low,0.2,basis,7,5,0.2,,,,0,,0,0,1
curvature:low:basis:8,curvature,low,0.2,basis,8,1,0.2,,,,0,,0,0,1
curvature:low:basis:8,curvature,low,0.2,basis,8,3,0.2,,,,0,,0,0,1
curvature:low:basis:8,curvature,low,0.2,basis,8,5,0.2,,,,0,,0,0,1
curvature:low:basis:9,curvature,low,0.2,basis,9,1,0.2,,,,0,,0,0,1
curvature:low:basis:9,curvature,low,0.2,basis,9,3,0.2,,,,0,,0,1,0
curvature:low:basis:9,curvature,low,0.2,basis,9,5,0.2,,,,0,,0,1,0
curvature:low:basis:10,curvature,low,0.2,basis,10,1,0.2,,,,0,,0,0,1
curvature:low:basis:10,curvature,low,0.2,basis,10,3,0.2,,,,0,,0,0,1
curvature:low:basis:10,curvature,low,0.2,basis,10,5,0.2,,,,0,,0,1,0
curvature:low:basis:11,curvature,low,0.2,basis,11,1,0.2,,,,0,,0,0,1
curvature:low:basis:11,curvature,low,0.2,basis,11,3,0.2,,,,0,,0,0,1
curvature:low:basis:11,curvature,low,0.2,basis,11,5,0.2,,,,0,,0,0,1
curvature:low:basis:12,curvature,low,0.2,basis,12,1,0.2,,,,0,,0,0,1
curvature:low:basis:12,curvature,low,0.2,basis,12,3,0.2,,,,0,,0,0,1
curvature:low:basis:12,curvature,low,0.2,basis,12,5,0.2,,,,0,,0,0,1
curvature:low:basis:13,curvature,low,0.2,basis,13,1,0.2,,,,0,,0,1,0
curvature:low:basis:13,curvature,low,0.2,basis,13,3,0.2,,,,0,,0,1,0
