task_id,generator_family,eta,eta_value,intended_atoms,realized_P_star_atoms,P_star_size,base_hash,intervened_core_hash,core_equal,intervention_family,intervention_seed,intervention_parameters,requested_scope_stratum,measured_scope_stratum,atom_Ea_json,atom_Va_json,atom_Ca_json,full_CP_star,measured_H_valid,censored,candidate_count,accepted_attempt,acceptance,rejection_reason
direction+curvature+bound:spline:low:persistent_within_tested_domain:6,spline,low,0.2,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,029ed53a446e7a8e1c2987a0d98a2557c6ea4bed62404be34c4deb4303f0233a,347d465f33b24eea1e0b59caed7dcb58c3741fb7b440d1c88a682d50a366ad1b,1,c2_negative_level_excursion,2311843295,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 2311843295, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""curvature_convex"": 8.289877701490545e-10, ""direction_decreasing"": 0.5000000000000002, ""lower_bound_0"": 0.5000000000000002}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,7,1,accepted,
direction+curvature+bound:spline:low:persistent_within_tested_domain:7,spline,low,0.2,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,bda7e77312770db46a960b63de8bb1ed0712c28caa86aeb9b27cd410b0431008,ccb886352229444ac445291cb33caba0caf35a2d33af1f6ca71472e7f668d67b,1,c2_negative_level_excursion,272269663,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 272269663, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""curvature_convex"": 1.0252177903798047e-10, ""direction_decreasing"": 0.06613986896499031, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,7,1,accepted,
direction+curvature+bound:spline:low:persistent_within_tested_domain:8,spline,low,0.2,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,1d1903f596efea15e5891d35ed4fd6b572ecc8386935b452bde9d63d0c8a8158,9540f99dd956ccb303049c0524d8f680dd464d485ce888e16d13ea82eb70bc5f,1,c2_negative_level_excursion,117805709,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 117805709, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""curvature_convex"": 1.516970850700223e-08, ""direction_decreasing"": 0.0005016932962241632, ""lower_bound_0"": 2.373319923256654e-12}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,7,1,accepted,
direction+curvature+bound:spline:low:persistent_within_tested_domain:9,spline,low,0.2,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,8a80bd3882731a43e93b1e7b5041178d0980ad49b60ca803af8375c3ea76de87,da54c00f86f6a1d66b713c2c15403d6c060dc050f61cdf6f0352a1945ebd0555,1,c2_negative_level_excursion,3180839492,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 3180839492, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""curvature_convex"": 2.986532464145005e-18, ""direction_decreasing"": 8.75651076269652e-27, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,7,1,accepted,
direction+curvature+bound:spline:mid:limited:0,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,a7a0e74290e990619d96c94587ea30759ccbeb53126f6d0c5c58157cb6a00402,bcd5647dfce8a512295dd7c4d521db40b0aac260aa0b830778e4f8bf815295ad,1,c2_negative_level_excursion,1984516511,"{""amplitude"": 0.9272248856709427, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1984516511, ""width"": 0.040000000000000036}",limited,limited,"{""curvature_convex"": 9.226688167611573e-16, ""direction_decreasing"": 8.75651076269652e-27, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,7,1,accepted,
direction+curvature+bound:spline:mid:limited:1,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,e08f0aafe9d4c9a576b88be4b1f1c6cbe5586214a3d76bc54cadaf867cb374b8,14c7d63f80e010d3b18328784920274d5f57e527d5b8810e44a1a924c5e267c2,1,c2_negative_level_excursion,290758639,"{""amplitude"": 0.9272251151326414, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 290758639, ""width"": 0.040000000000000036}",limited,limited,"{""curvature_convex"": 2.93503349804036e-15, ""direction_decreasing"": 2.0430893482891276e-21, ""lower_bound_0"": 2.5602107010087028e-21}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,7,1,accepted,
direction+curvature+bound:spline:mid:limited:2,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,e18f0d08a1212af13890f5e3357fd4c7e45f2c2ba156e489d1342a942e3ca824,0ef344255aa5fd025a599a60a9c22537b5ccc803af933c332eec40b95180bef4,1,c2_negative_level_excursion,3194803859,"{""amplitude"": 0.9272251123537193, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 3194803859, ""width"": 0.040000000000000036}",limited,limited,"{""curvature_convex"": 2.889976673668369e-06, ""direction_decreasing"": 0.05029441623769591, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,7,1,accepted,
direction+curvature+bound:spline:mid:limited:3,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,3e99533185925638e566b3d505292daa9a34e2756fdf63599b0653c260f5cdaa,4c5770ed15596dbcdc6ae6e674a08f19a241ee1bcf04eb2eb752c35f1023d7f8,1,c2_negative_level_excursion,3165861411,"{""amplitude"": 0.9272251947077886, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 3165861411, ""width"": 0.040000000000000036}",limited,limited,"{""curvature_convex"": 2.279796824369181e-16, ""direction_decreasing"": 8.75651076269652e-27, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,7,1,accepted,
direction+curvature+bound:spline:mid:limited:4,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,61eedb4b6cd320ba2ffbacd86680362cda002599b2e02746020d5efee5177ba0,60011af54bea48be7257624467f8ce435e736968326a63add3e4fffe79a1054e,1,c2_negative_level_excursion,2317590277,"{""amplitude"": 0.9272251491192085, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 2317590277, ""width"": 0.040000000000000036}",limited,limited,"{""curvature_convex"": 7.934579189629484e-06, ""direction_decreasing"": 0.5475851194077507, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,7,1,accepted,
direction+curvature+bound:spline:mid:limited:5,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,4a628f653dd7ec45cc11962c94fa06c056083092f65341e6c5df6850578875fd,a251070a85a9ce2ccfc89e1fdcf2a335190a61702d7ddc5c1d4e5f443cfaf4e4,1,c2_negative_level_excursion,3570052406,"{""amplitude"": 0.9272251934433335, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 3570052406, ""width"": 0.040000000000000036}",limited,limited,"{""curvature_convex"": 1.1621307209740147e-18, ""direction_decreasing"": 8.75651076269652e-27, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,7,1,accepted,
direction+curvature+bound:spline:mid:limited:6,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,c5e7c69635e5aba0b2efb8aa8930cf1aa6aa8227b6861514c62730669249a191,74147836599f16ec94a3d1c4797a1336df92fd01a1f3b1518748bf47843f15fe,1,c2_negative_level_excursion,2487631511,"{""amplitude"": 0.9272249032816577, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 2487631511, ""width"": 0.040000000000000036}",limited,limited,"{""curvature_convex"": 1.4301582993089418e-10, ""direction_decreasing"": 8.75651076269652e-27, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,7,1,accepted,
direction+curvature+bound:spline:mid:limited:7,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,e282f8545f91f2596fe236421bcf916514c0894c44789d8a1ea0a48e86812cff,95b99bd87d15256bc21081ac85baf5044490375a3cb560c5ab57750d4ea2d3a7,1,c2_negative_level_excursion,593176992,"{""amplitude"": 0.9272247830233318, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 593176992, ""width"": 0.040000000000000036}",limited,limited,"{""curvature_convex"": 6.345331774082434e-13, ""direction_decreasing"": 1.2680735769769165e-08, ""lower_bound_0"": 1.3166426555289562e-08}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,7,1,accepted,
direction+curvature+bound:spline:mid:limited:8,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,d8dd0df22ba30b8c48f313e8841cccc7da02cbd205fbc9e58f89236c557dbf4f,1126717cd49b1180c764af12981be7882da57b859d70b573cfca0816443eca1f,1,c2_negative_level_excursion,3125753716,"{""amplitude"": 0.9272247737075803, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 3125753716, ""width"": 0.040000000000000036}",limited,limited,"{""curvature_convex"": 0.00017525579456644514, ""direction_decreasing"": 0.9653386522850017, ""lower_bound_0"": 2.117795155326723e-07}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,7,1,accepted,
direction+curvature+bound:spline:mid:limited:9,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,e52a9bd1acf064f6108dffe8a7b82da90e39c596ff4ac90ef2f9958453db8336,791f2a084731a9410bc6f72a59cf02e205aac386db9d43a8b8000b952d97acb7,1,c2_negative_level_excursion,3327929017,"{""amplitude"": 0.9272252864922796, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 3327929017, ""width"": 0.040000000000000036}",limited,limited,"{""curvature_convex"": 2.5882202262256006e-16, ""direction_decreasing"": 8.75651076269652e-27, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,7,1,accepted,
direction+curvature+bound:spline:mid:intermediate:0,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,b23d6e73315975934f3d63f7b62d1880aa66e31be3aac983a1839cd7994fe846,28eb464e72d9ed05438976a0227f7b8294663822087d87d34919f07c47be6f43,1,c2_negative_level_excursion,1554478958,"{""amplitude"": 0.7320987754920685, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 1554478958, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""curvature_convex"": 1.2585584067473778e-07, ""direction_decreasing"": 0.5, ""lower_bound_0"": 0.5}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,7,1,accepted,
direction+curvature+bound:spline:mid:intermediate:1,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,cfe9ebd8f7234b141cab8e0423f8602e748991cdafbb077955868993cc1c34a0,73736a70913ad34c09579de1e8f460f39080be8fe67ffae29133375841175654,1,c2_negative_level_excursion,3018640244,"{""amplitude"": 0.7321013595392986, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 3018640244, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""curvature_convex"": 2.452154417314444e-05, ""direction_decreasing"": 0.9819223988062225, ""lower_bound_0"": 7.511120931886002e-21}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,7,1,accepted,
direction+curvature+bound:spline:mid:intermediate:2,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,6c7fae2afc2f7c544fd37530a6255e464ee529ec6eca467d935289ab1e13a2a1,17c770212c68822cc5efadf78e117c68415daffc622c7514b406143c7cd38189,1,c2_negative_level_excursion,2875395520,"{""amplitude"": 0.7320975449412745, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 2875395520, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""curvature_convex"": 3.3261634566144814e-10, ""direction_decreasing"": 0.10585922719598852, ""lower_bound_0"": 0.06190100942066764}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,7,1,accepted,
direction+curvature+bound:spline:mid:intermediate:3,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,3aee41e8c4d139ec26d1028cbecd784a7270b580a0a65d72499f4129a0bb4fe0,67ab8b4e3c34bd7608f736c5796c801cd1b1d0c46f9cf76b3b66e7127cf72154,1,c2_negative_level_excursion,2027603311,"{""amplitude"": 0.7320999121881513, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 2027603311, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""curvature_convex"": 8.111637719971819e-20, ""direction_decreasing"": 8.75651076269652e-27, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,7,1,accepted,
direction+curvature+bound:spline:mid:intermediate:4,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,82e981b145240af59b2dbe22a049af9bd961963e32999fdf02c9cd025b614401,84660339f89d1c4a59fd750f364e78f8ea5746f7851871b029b4d6ae96c8e41f,1,c2_negative_level_excursion,393550045,"{""amplitude"": 0.7320997360640399, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 393550045, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""curvature_convex"": 2.1324112678802496e-16, ""direction_decreasing"": 8.75651076269652e-27, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,7,1,accepted,
direction+curvature+bound:spline:mid:intermediate:5,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,30eeccba8563dd8f85e677a5e059a381f525405835cbe09319ea886572410f34,47821aa1424de901882c72400c268a1644e2312bd9b42a9f19b1bde643a6965c,1,c2_negative_level_excursion,181084589,"{""amplitude"": 0.7321006360368834, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 181084589, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""curvature_convex"": 3.684262943921169e-12, ""direction_decreasing"": 1.3654001889253599e-05, ""lower_bound_0"": 1.5081990504422621e-05}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,7,1,accepted,
direction+curvature+bound:spline:mid:intermediate:6,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,72aee7378e0ea5f9a76df88527af80670cfb7fbc1769b49428472acaf21ce4b7,0ee03910c257ccf5e42bf5512514bd1fd46b6c0d4bc2dd1a0fe360c564cf1e98,1,c2_negative_level_excursion,163297990,"{""amplitude"": 0.7321013657376606, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 163297990, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""curvature_convex"": 2.2450086900391976e-11, ""direction_decreasing"": 0.0015528516406181482, ""lower_bound_0"": 0.0015783390158831925}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,7,1,accepted,
direction+curvature+bound:spline:mid:intermediate:7,spline,mid,0.5,direction_decreasing|curvature_convex|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,1bff32d47a0403a60ca080e47487ed2b7314c664e1d9b843a0dc171a60134944,3e374f7d3d28619572b5bb0aef8a6309fcd97e6508f5fbc08f77a2325fea8526,1,c2_negative_level_excursion,1441182715,"{""amplitude"": 0.7321011946298368, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 1441182715, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""curvature_convex"": 8.75651076269652e-27, ""direction_decreasing"": 8.75651076269652e-27, ""lower_bound_0"": 8.75651076269652e-27}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,7,1,accepted,
