task_id,operation_id,coverage,expected_coverage,same_ESS,finite_support_audit
direction+curvature+bound:ode:4,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:4,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:4,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:5,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:5,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:5,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:5,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:5,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:5,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:6,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:6,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:6,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:6,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:6,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:6,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:7,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:7,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:7,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:7,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:7,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:7,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:8,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:8,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:8,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:8,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:8,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:8,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:9,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:9,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:9,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:9,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:9,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:9,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:10,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:10,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:10,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:10,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:10,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:10,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:11,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:11,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:11,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:11,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:11,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:11,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:12,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:12,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:12,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:12,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:12,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:12,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:13,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:13,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:13,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:13,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:13,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:13,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:14,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:14,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:14,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:14,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:14,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:14,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:15,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:15,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:15,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:15,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:15,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:15,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:16,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:16,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:16,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:16,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:16,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:16,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:17,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:17,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:17,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:17,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:17,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:17,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:18,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:18,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:18,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:18,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:18,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:18,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:19,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:19,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:19,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:19,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:19,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:19,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:20,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:20,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:20,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:20,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:20,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:20,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:21,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:21,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:21,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:21,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:21,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:21,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:22,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:22,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:22,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:22,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:22,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:22,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:23,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:23,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:23,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:23,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:23,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:23,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:24,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:24,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:24,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:24,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:24,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:24,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:25,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:25,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:25,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:25,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:25,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:25,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:26,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:26,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:26,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:26,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:26,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:26,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:27,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:27,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:27,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:27,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:27,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:27,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:28,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:28,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:28,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:28,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:28,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:28,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+bound:ode:29,omit:curvature_convex,1,1,1,1
direction+curvature+bound:ode:29,omit:direction_decreasing,1,1,1,1
direction+curvature+bound:ode:29,omit:lower_bound_0,1,1,1,1
direction+curvature+bound:ode:29,add:regime_postchange,0,0,1,1
direction+curvature+bound:ode:29,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+bound:ode:29,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+asymptote:spline:0,omit:asymptote_to_0_from_above,1,1,1,1
direction+curvature+asymptote:spline:0,omit:curvature_convex,1,1,1,1
direction+curvature+asymptote:spline:0,omit:direction_decreasing,1,1,1,1
direction+curvature+asymptote:spline:0,add:regime_postchange,0,0,1,1
direction+curvature+asymptote:spline:0,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
direction+curvature+asymptote:spline:0,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+asymptote:spline:0,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+asymptote:spline:1,omit:asymptote_to_0_from_above,1,1,1,1
direction+curvature+asymptote:spline:1,omit:curvature_convex,1,1,1,1
direction+curvature+asymptote:spline:1,omit:direction_decreasing,1,1,1,1
direction+curvature+asymptote:spline:1,add:regime_postchange,0,0,1,1
direction+curvature+asymptote:spline:1,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
direction+curvature+asymptote:spline:1,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+asymptote:spline:1,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+asymptote:spline:2,omit:asymptote_to_0_from_above,1,1,1,1
direction+curvature+asymptote:spline:2,omit:curvature_convex,1,1,1,1
direction+curvature+asymptote:spline:2,omit:direction_decreasing,1,1,1,1
direction+curvature+asymptote:spline:2,add:regime_postchange,0,0,1,1
direction+curvature+asymptote:spline:2,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
direction+curvature+asymptote:spline:2,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+asymptote:spline:2,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+asymptote:spline:3,omit:asymptote_to_0_from_above,1,1,1,1
direction+curvature+asymptote:spline:3,omit:curvature_convex,1,1,1,1
direction+curvature+asymptote:spline:3,omit:direction_decreasing,1,1,1,1
direction+curvature+asymptote:spline:3,add:regime_postchange,0,0,1,1
direction+curvature+asymptote:spline:3,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
direction+curvature+asymptote:spline:3,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+asymptote:spline:3,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+asymptote:spline:4,omit:asymptote_to_0_from_above,1,1,1,1
direction+curvature+asymptote:spline:4,omit:curvature_convex,1,1,1,1
direction+curvature+asymptote:spline:4,omit:direction_decreasing,1,1,1,1
direction+curvature+asymptote:spline:4,add:regime_postchange,0,0,1,1
direction+curvature+asymptote:spline:4,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
direction+curvature+asymptote:spline:4,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+asymptote:spline:4,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+asymptote:spline:5,omit:asymptote_to_0_from_above,1,1,1,1
direction+curvature+asymptote:spline:5,omit:curvature_convex,1,1,1,1
direction+curvature+asymptote:spline:5,omit:direction_decreasing,1,1,1,1
direction+curvature+asymptote:spline:5,add:regime_postchange,0,0,1,1
direction+curvature+asymptote:spline:5,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
direction+curvature+asymptote:spline:5,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+asymptote:spline:5,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+asymptote:spline:6,omit:asymptote_to_0_from_above,1,1,1,1
direction+curvature+asymptote:spline:6,omit:curvature_convex,1,1,1,1
direction+curvature+asymptote:spline:6,omit:direction_decreasing,1,1,1,1
direction+curvature+asymptote:spline:6,add:regime_postchange,0,0,1,1
direction+curvature+asymptote:spline:6,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
direction+curvature+asymptote:spline:6,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+asymptote:spline:6,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+asymptote:spline:7,omit:asymptote_to_0_from_above,1,1,1,1
direction+curvature+asymptote:spline:7,omit:curvature_convex,1,1,1,1
direction+curvature+asymptote:spline:7,omit:direction_decreasing,1,1,1,1
direction+curvature+asymptote:spline:7,add:regime_postchange,0,0,1,1
direction+curvature+asymptote:spline:7,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
direction+curvature+asymptote:spline:7,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+asymptote:spline:7,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+asymptote:spline:8,omit:asymptote_to_0_from_above,1,1,1,1
direction+curvature+asymptote:spline:8,omit:curvature_convex,1,1,1,1
direction+curvature+asymptote:spline:8,omit:direction_decreasing,1,1,1,1
direction+curvature+asymptote:spline:8,add:regime_postchange,0,0,1,1
direction+curvature+asymptote:spline:8,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
direction+curvature+asymptote:spline:8,reverse:curvature_convex->curvature_concave,0,0,1,1
direction+curvature+asymptote:spline:8,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+curvature+asymptote:spline:9,omit:asymptote_to_0_from_above,1,1,1,1
direction+curvature+asymptote:spline:9,omit:curvature_convex,1,1,1,1
direction+curvature+asymptote:spline:9,omit:direction_decreasing,1,1,1,1
direction+curvature+asymptote:spline:9,add:regime_postchange,0,0,1,1
