task_id,field,generator,draw,baseline_specification_state,sign,epsilon_break,break_status,epsilon_CW,CW_status,delta_epsilon_CW
regime_onset:basis:15,regime_onset,basis,15,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:15,regime_onset,basis,15,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:16,regime_onset,basis,16,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:16,regime_onset,basis,16,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:16,regime_onset,basis,16,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:16,regime_onset,basis,16,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:16,regime_onset,basis,16,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:16,regime_onset,basis,16,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:17,regime_onset,basis,17,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:17,regime_onset,basis,17,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:17,regime_onset,basis,17,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:17,regime_onset,basis,17,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:17,regime_onset,basis,17,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:17,regime_onset,basis,17,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:18,regime_onset,basis,18,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:18,regime_onset,basis,18,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:18,regime_onset,basis,18,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:18,regime_onset,basis,18,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:18,regime_onset,basis,18,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:18,regime_onset,basis,18,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:19,regime_onset,basis,19,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:19,regime_onset,basis,19,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:19,regime_onset,basis,19,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:19,regime_onset,basis,19,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:19,regime_onset,basis,19,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:19,regime_onset,basis,19,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:20,regime_onset,basis,20,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:20,regime_onset,basis,20,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:20,regime_onset,basis,20,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:20,regime_onset,basis,20,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:20,regime_onset,basis,20,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:20,regime_onset,basis,20,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:21,regime_onset,basis,21,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:21,regime_onset,basis,21,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:21,regime_onset,basis,21,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:21,regime_onset,basis,21,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:21,regime_onset,basis,21,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:21,regime_onset,basis,21,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:22,regime_onset,basis,22,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:22,regime_onset,basis,22,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:22,regime_onset,basis,22,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:22,regime_onset,basis,22,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:22,regime_onset,basis,22,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:22,regime_onset,basis,22,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:23,regime_onset,basis,23,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:23,regime_onset,basis,23,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:23,regime_onset,basis,23,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:23,regime_onset,basis,23,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:23,regime_onset,basis,23,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:23,regime_onset,basis,23,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:24,regime_onset,basis,24,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:24,regime_onset,basis,24,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:24,regime_onset,basis,24,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:24,regime_onset,basis,24,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:24,regime_onset,basis,24,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:24,regime_onset,basis,24,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:25,regime_onset,basis,25,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:25,regime_onset,basis,25,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:25,regime_onset,basis,25,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:25,regime_onset,basis,25,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:25,regime_onset,basis,25,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:25,regime_onset,basis,25,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:26,regime_onset,basis,26,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:26,regime_onset,basis,26,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:26,regime_onset,basis,26,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:26,regime_onset,basis,26,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:26,regime_onset,basis,26,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:26,regime_onset,basis,26,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:27,regime_onset,basis,27,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:27,regime_onset,basis,27,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:27,regime_onset,basis,27,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:27,regime_onset,basis,27,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:27,regime_onset,basis,27,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:27,regime_onset,basis,27,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:28,regime_onset,basis,28,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:28,regime_onset,basis,28,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:28,regime_onset,basis,28,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:28,regime_onset,basis,28,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:28,regime_onset,basis,28,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:28,regime_onset,basis,28,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:29,regime_onset,basis,29,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:29,regime_onset,basis,29,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:basis:29,regime_onset,basis,29,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:basis:29,regime_onset,basis,29,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:basis:29,regime_onset,basis,29,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:basis:29,regime_onset,basis,29,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:0,regime_onset,ode,0,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:0,regime_onset,ode,0,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:0,regime_onset,ode,0,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:0,regime_onset,ode,0,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:0,regime_onset,ode,0,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:0,regime_onset,ode,0,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:1,regime_onset,ode,1,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:1,regime_onset,ode,1,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:1,regime_onset,ode,1,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:1,regime_onset,ode,1,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:1,regime_onset,ode,1,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:1,regime_onset,ode,1,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:2,regime_onset,ode,2,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:2,regime_onset,ode,2,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:2,regime_onset,ode,2,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:2,regime_onset,ode,2,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:2,regime_onset,ode,2,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:2,regime_onset,ode,2,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:3,regime_onset,ode,3,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:3,regime_onset,ode,3,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:3,regime_onset,ode,3,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:3,regime_onset,ode,3,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:3,regime_onset,ode,3,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:3,regime_onset,ode,3,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:4,regime_onset,ode,4,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:4,regime_onset,ode,4,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:4,regime_onset,ode,4,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:4,regime_onset,ode,4,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:4,regime_onset,ode,4,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:4,regime_onset,ode,4,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:5,regime_onset,ode,5,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:5,regime_onset,ode,5,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:5,regime_onset,ode,5,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:5,regime_onset,ode,5,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:5,regime_onset,ode,5,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:5,regime_onset,ode,5,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:6,regime_onset,ode,6,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:6,regime_onset,ode,6,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:6,regime_onset,ode,6,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:6,regime_onset,ode,6,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:6,regime_onset,ode,6,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:6,regime_onset,ode,6,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:7,regime_onset,ode,7,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:7,regime_onset,ode,7,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:7,regime_onset,ode,7,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:7,regime_onset,ode,7,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:7,regime_onset,ode,7,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:7,regime_onset,ode,7,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:8,regime_onset,ode,8,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:8,regime_onset,ode,8,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:8,regime_onset,ode,8,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:8,regime_onset,ode,8,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:8,regime_onset,ode,8,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:8,regime_onset,ode,8,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:9,regime_onset,ode,9,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:9,regime_onset,ode,9,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:9,regime_onset,ode,9,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:9,regime_onset,ode,9,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:9,regime_onset,ode,9,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:9,regime_onset,ode,9,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:10,regime_onset,ode,10,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:10,regime_onset,ode,10,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:10,regime_onset,ode,10,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:10,regime_onset,ode,10,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:10,regime_onset,ode,10,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:10,regime_onset,ode,10,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:11,regime_onset,ode,11,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:11,regime_onset,ode,11,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:11,regime_onset,ode,11,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:11,regime_onset,ode,11,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:11,regime_onset,ode,11,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:11,regime_onset,ode,11,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:12,regime_onset,ode,12,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:12,regime_onset,ode,12,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:12,regime_onset,ode,12,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:12,regime_onset,ode,12,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:12,regime_onset,ode,12,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:12,regime_onset,ode,12,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:13,regime_onset,ode,13,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:13,regime_onset,ode,13,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:13,regime_onset,ode,13,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:13,regime_onset,ode,13,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:13,regime_onset,ode,13,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:13,regime_onset,ode,13,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:14,regime_onset,ode,14,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:14,regime_onset,ode,14,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:14,regime_onset,ode,14,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:14,regime_onset,ode,14,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:14,regime_onset,ode,14,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:14,regime_onset,ode,14,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:15,regime_onset,ode,15,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:15,regime_onset,ode,15,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:15,regime_onset,ode,15,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:15,regime_onset,ode,15,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:15,regime_onset,ode,15,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:15,regime_onset,ode,15,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:16,regime_onset,ode,16,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:16,regime_onset,ode,16,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:16,regime_onset,ode,16,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:16,regime_onset,ode,16,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:16,regime_onset,ode,16,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:16,regime_onset,ode,16,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:17,regime_onset,ode,17,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:17,regime_onset,ode,17,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:17,regime_onset,ode,17,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:17,regime_onset,ode,17,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:17,regime_onset,ode,17,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:17,regime_onset,ode,17,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:18,regime_onset,ode,18,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:18,regime_onset,ode,18,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:18,regime_onset,ode,18,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:18,regime_onset,ode,18,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:18,regime_onset,ode,18,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:18,regime_onset,ode,18,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:19,regime_onset,ode,19,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:19,regime_onset,ode,19,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:19,regime_onset,ode,19,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:19,regime_onset,ode,19,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:19,regime_onset,ode,19,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:19,regime_onset,ode,19,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:20,regime_onset,ode,20,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:20,regime_onset,ode,20,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:20,regime_onset,ode,20,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:20,regime_onset,ode,20,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:20,regime_onset,ode,20,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:20,regime_onset,ode,20,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:21,regime_onset,ode,21,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:21,regime_onset,ode,21,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:21,regime_onset,ode,21,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:21,regime_onset,ode,21,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:21,regime_onset,ode,21,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:21,regime_onset,ode,21,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:22,regime_onset,ode,22,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:22,regime_onset,ode,22,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:22,regime_onset,ode,22,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:22,regime_onset,ode,22,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:22,regime_onset,ode,22,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:22,regime_onset,ode,22,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:23,regime_onset,ode,23,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:23,regime_onset,ode,23,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:23,regime_onset,ode,23,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:23,regime_onset,ode,23,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:23,regime_onset,ode,23,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:23,regime_onset,ode,23,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:24,regime_onset,ode,24,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:24,regime_onset,ode,24,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:24,regime_onset,ode,24,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:24,regime_onset,ode,24,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:24,regime_onset,ode,24,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:24,regime_onset,ode,24,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:25,regime_onset,ode,25,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:25,regime_onset,ode,25,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:25,regime_onset,ode,25,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:25,regime_onset,ode,25,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:25,regime_onset,ode,25,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:25,regime_onset,ode,25,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:26,regime_onset,ode,26,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:26,regime_onset,ode,26,r0=-0.8,1,0.025,observed,0.025,observed,0.0
regime_onset:ode:26,regime_onset,ode,26,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
regime_onset:ode:26,regime_onset,ode,26,r0=+0.0,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:26,regime_onset,ode,26,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
regime_onset:ode:26,regime_onset,ode,26,r0=+0.8,1,0.05,observed,0.05,observed,0.0
regime_onset:ode:27,regime_onset,ode,27,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
