intent_name,generator,eta,scope_stratum,target_seed,accepted_attempt,task_seed,generator_intended_atoms,oracle_envelope_atoms,oracle_envelope_size,implied_atoms,candidate_count
direction+curvature+bound,basis,mid,intermediate,0,1,3616932867,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,intermediate,1,1,2443512293,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,intermediate,2,1,2860686165,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,intermediate,3,1,1359411132,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,intermediate,4,1,2497487584,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,intermediate,5,1,3881975315,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,intermediate,6,1,3008854593,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,intermediate,7,1,2115506991,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,intermediate,8,1,2253709818,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,intermediate,9,1,3940309718,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,persistent_within_tested_domain,0,1,2313135319,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,persistent_within_tested_domain,1,1,2016002819,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,persistent_within_tested_domain,2,1,3607312931,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,persistent_within_tested_domain,3,1,1528323068,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,persistent_within_tested_domain,4,1,1736939872,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,persistent_within_tested_domain,5,1,2867983479,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,persistent_within_tested_domain,6,1,3195106391,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,persistent_within_tested_domain,7,1,1728108307,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,persistent_within_tested_domain,8,1,2239694123,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,mid,persistent_within_tested_domain,9,1,2219117186,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,limited,0,1,4278785243,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,limited,1,1,3567820922,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,limited,2,1,1389083681,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,limited,3,1,1132606335,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,limited,4,1,3738534367,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,limited,5,1,4176248789,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,limited,6,1,1107703894,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,limited,7,1,4218697353,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,limited,8,1,3792299135,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,limited,9,1,3417503842,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,intermediate,0,1,610521409,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,intermediate,1,1,3454422664,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,intermediate,2,1,604132957,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,intermediate,3,1,1344977407,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,intermediate,4,1,4109338839,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,intermediate,5,1,3147316014,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,intermediate,6,1,4031281438,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,intermediate,7,1,1063894956,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,intermediate,8,1,302803510,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,intermediate,9,1,1487746430,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,persistent_within_tested_domain,0,1,775734926,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,persistent_within_tested_domain,1,1,1137116481,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,persistent_within_tested_domain,2,1,1574589361,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,persistent_within_tested_domain,3,1,2777013050,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,persistent_within_tested_domain,4,1,3961350594,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,persistent_within_tested_domain,5,1,845657660,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,persistent_within_tested_domain,6,1,3443842164,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,persistent_within_tested_domain,7,1,4056528568,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,persistent_within_tested_domain,8,1,4076557795,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,basis,high,persistent_within_tested_domain,9,1,41056093,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,limited,0,1,789982488,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,limited,1,1,591780417,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,limited,2,1,3812725012,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,limited,3,1,2556756747,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,limited,4,1,2641234148,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,limited,5,1,2976324880,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,limited,6,1,2715935666,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,limited,7,1,2739156154,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,limited,8,1,422353224,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,limited,9,1,3047333991,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,intermediate,0,1,2522710357,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,intermediate,1,1,772802439,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,intermediate,2,1,3716204628,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,intermediate,3,1,1089533348,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,intermediate,4,1,3544440269,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
direction+curvature+bound,ode,low,intermediate,5,1,1655518807,curvature_convex|direction_decreasing|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,4,asymptote_to_0_from_above,15
