task_id,eta,generator,requested_scope_stratum,measured_scope_stratum,pstar_atoms,candidate_atoms,oracle_size,omitted_count,S,ESS,floor_hit,delta_S_miss,gap_status,N_obs,O_P,C_P,C_Pstar,task_weight
direction+curvature+bound:spline:low:intermediate:4,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,3,1,1.384778770949463,115.26011512179466,0,0.00028079976293327036,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:4,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,3,1,1.384801175996959,115.26011512179466,0,0.0002583947154373156,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:4,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,3,1,1.2328320747506636,115.26011512179466,0,0.15222749596173268,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:4,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,0,1.3850595707123963,115.26011512179466,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:5,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,3,2,0.9080180081119196,637.3678522077589,0,0.44929030242182,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:5,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,3,2,1.0320596119376728,637.3678522077589,0,0.32524869859606675,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:5,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,3,2,0.28768207245305977,637.3678522077589,0,1.0696262380806798,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:5,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,3,1,1.3573083105337396,637.3678522077589,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:5,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,3,1,0.9080180081119196,637.3678522077589,0,0.44929030242182,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:5,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,3,1,1.0320596119403649,637.3678522077589,0,0.3252486985933747,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:5,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,0,1.3573083105337396,637.3678522077589,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:6,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,3,2,1.2795953260597135,550.1419894209506,0,0.059546938281224815,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:6,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,3,2,0.37700702940334435,550.1419894209506,0,0.962135234937594,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:6,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,3,2,0.3670848811171691,550.1419894209506,0,0.9720573832237692,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:6,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,3,1,1.3390052273890127,550.1419894209506,0,0.0001370369519255732,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:6,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,3,1,1.2797244582690268,550.1419894209506,0,0.059417806071911494,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:6,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,3,1,0.46416137893765685,550.1419894209506,0,0.8749808854032814,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:6,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,0,1.3391422643409383,550.1419894209506,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:7,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,3,2,1.1226125638074809,649.6427930543946,0,0.16643386389565729,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:7,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,3,2,0.44539192853519516,649.6427930543946,0,0.843654499167943,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:7,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,3,2,0.30780860440619356,649.6427930543946,0,0.9812378232969445,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:7,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,3,1,1.2890464264242076,649.6427930543946,0,1.278930517045751e-09,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:7,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,3,1,1.1226125648903242,649.6427930543946,0,0.16643386281281392,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:7,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,3,1,0.4689962941971429,649.6427930543946,0,0.8200501335059953,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:7,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,0,1.2890464277031382,649.6427930543946,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:8,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,3,2,1.0546988503297416,729.0120893125418,0,0.24177016529728057,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:8,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,3,2,0.50095408092555,729.0120893125418,0,0.7955149347014722,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:8,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,3,2,0.2959513132685882,729.0120893125418,0,1.000517702358434,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:8,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,3,1,1.2964690156270222,729.0120893125418,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:8,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,3,1,1.0546988503297416,729.0120893125418,0,0.24177016529728057,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:8,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,3,1,0.5111991971598576,729.0120893125418,0,0.7852698184671646,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:8,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,0,1.2964690156270222,729.0120893125418,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:9,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,3,2,0.8812150874592362,662.4242615131384,0,0.4810866585098794,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:9,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,3,2,0.9529418062400391,662.4242615131384,0,0.40935993972907647,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:9,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,3,2,0.2876820724517809,662.4242615131384,0,1.0746196735173346,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:9,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,3,1,1.3623017459691156,662.4242615131384,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:9,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,3,1,0.8812150874592362,662.4242615131384,0,0.4810866585098794,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:9,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,3,1,0.9529418062400391,662.4242615131384,0,0.40935993972907647,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:intermediate:9,low,spline,intermediate,intermediate,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,0,1.3623017459691156,662.4242615131384,0,0.0,exact,0,0,1|1|1|0|0,1|1|1|0|0,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:0,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,3,2,0.9553472053219031,713.4004185876476,0,0.3822483761252754,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:0,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,3,2,0.7705146636108218,713.4004185876476,0,0.5670809178363567,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:0,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,3,2,0.28779251557940594,713.4004185876476,0,1.0498030658677726,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:0,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,3,1,1.3375955814471785,713.4004185876476,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:0,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,3,1,0.9553472053219031,713.4004185876476,0,0.3822483761252754,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:0,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,3,1,0.770693660347258,713.4004185876476,0,0.5669019210999205,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:0,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,0,1.3375955814471785,713.4004185876476,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:1,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,3,2,1.14455526509173,658.7524850678284,0,0.1711179817484101,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:1,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,3,2,0.43694821519395455,658.7524850678284,0,0.8787250316461854,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:1,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,3,2,0.30639546945784446,658.7524850678284,0,1.0092777773822954,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:1,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,3,1,1.3156732468391592,658.7524850678284,0,9.807710199538633e-13,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:1,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,3,1,1.1445552650925566,658.7524850678284,0,0.17111798174758341,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:1,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,3,1,0.45870712782168566,658.7524850678284,0,0.8569661190184543,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:1,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing|lower_bound_0,3,0,1.31567324684014,658.7524850678284,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:2,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex,3,2,0.8919356623192591,558.7168779317655,0,0.48052884296706844,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:2,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing,3,2,1.0970762237647353,558.7168779317655,0,0.2753882815215922,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:2,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,lower_bound_0,3,2,0.2876820724517809,558.7168779317655,0,1.0847824328345466,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:2,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|direction_decreasing,3,1,1.3724645052863276,558.7168779317655,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:2,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,curvature_convex|lower_bound_0,3,1,0.8919356623192591,558.7168779317655,0,0.48052884296706844,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
direction+curvature+bound:spline:low:persistent_within_tested_domain:2,low,spline,persistent_within_tested_domain,persistent_within_tested_domain,curvature_convex|direction_decreasing|lower_bound_0,direction_decreasing|lower_bound_0,3,1,1.0970762237647353,558.7168779317655,0,0.2753882815215922,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.14285714285714285
