task_id,primitive,tier,generator,seed,horizon,V_raw,C_contiguous,H_valid,tau_v
direction:local:basis:18,direction,local,basis,18,0.7,0,0,0.6,0.5284907622271884
direction:local:basis:18,direction,local,basis,18,0.8,0,0,0.6,0.5284907622271884
direction:local:basis:18,direction,local,basis,18,0.9,0,0,0.6,0.5284907622271884
direction:local:basis:18,direction,local,basis,18,1.0,0,0,0.6,0.5284907622271884
direction:local:basis:19,direction,local,basis,19,0.45,1,1,0.6,0.5363270490174553
direction:local:basis:19,direction,local,basis,19,0.5,1,1,0.6,0.5363270490174553
direction:local:basis:19,direction,local,basis,19,0.6,1,1,0.6,0.5363270490174553
direction:local:basis:19,direction,local,basis,19,0.7,0,0,0.6,0.5363270490174553
direction:local:basis:19,direction,local,basis,19,0.8,0,0,0.6,0.5363270490174553
direction:local:basis:19,direction,local,basis,19,0.9,0,0,0.6,0.5363270490174553
direction:local:basis:19,direction,local,basis,19,1.0,0,0,0.6,0.5363270490174553
direction:local:basis:20,direction,local,basis,20,0.45,1,1,0.6,0.55997704460576
direction:local:basis:20,direction,local,basis,20,0.5,1,1,0.6,0.55997704460576
direction:local:basis:20,direction,local,basis,20,0.6,1,1,0.6,0.55997704460576
direction:local:basis:20,direction,local,basis,20,0.7,0,0,0.6,0.55997704460576
direction:local:basis:20,direction,local,basis,20,0.8,0,0,0.6,0.55997704460576
direction:local:basis:20,direction,local,basis,20,0.9,0,0,0.6,0.55997704460576
direction:local:basis:20,direction,local,basis,20,1.0,0,0,0.6,0.55997704460576
direction:local:basis:21,direction,local,basis,21,0.45,1,1,0.6,0.5561960587303494
direction:local:basis:21,direction,local,basis,21,0.5,1,1,0.6,0.5561960587303494
direction:local:basis:21,direction,local,basis,21,0.6,1,1,0.6,0.5561960587303494
direction:local:basis:21,direction,local,basis,21,0.7,0,0,0.6,0.5561960587303494
direction:local:basis:21,direction,local,basis,21,0.8,0,0,0.6,0.5561960587303494
direction:local:basis:21,direction,local,basis,21,0.9,0,0,0.6,0.5561960587303494
direction:local:basis:21,direction,local,basis,21,1.0,0,0,0.6,0.5561960587303494
direction:local:basis:22,direction,local,basis,22,0.45,1,1,0.6,0.5339241097796048
direction:local:basis:22,direction,local,basis,22,0.5,1,1,0.6,0.5339241097796048
direction:local:basis:22,direction,local,basis,22,0.6,1,1,0.6,0.5339241097796048
direction:local:basis:22,direction,local,basis,22,0.7,0,0,0.6,0.5339241097796048
direction:local:basis:22,direction,local,basis,22,0.8,0,0,0.6,0.5339241097796048
direction:local:basis:22,direction,local,basis,22,0.9,0,0,0.6,0.5339241097796048
direction:local:basis:22,direction,local,basis,22,1.0,0,0,0.6,0.5339241097796048
direction:local:basis:23,direction,local,basis,23,0.45,1,1,0.6,0.5596650744276445
direction:local:basis:23,direction,local,basis,23,0.5,1,1,0.6,0.5596650744276445
direction:local:basis:23,direction,local,basis,23,0.6,1,1,0.6,0.5596650744276445
direction:local:basis:23,direction,local,basis,23,0.7,0,0,0.6,0.5596650744276445
direction:local:basis:23,direction,local,basis,23,0.8,0,0,0.6,0.5596650744276445
direction:local:basis:23,direction,local,basis,23,0.9,0,0,0.6,0.5596650744276445
direction:local:basis:23,direction,local,basis,23,1.0,0,0,0.6,0.5596650744276445
direction:local:basis:24,direction,local,basis,24,0.45,1,1,0.6,0.5297832876985471
direction:local:basis:24,direction,local,basis,24,0.5,1,1,0.6,0.5297832876985471
direction:local:basis:24,direction,local,basis,24,0.6,1,1,0.6,0.5297832876985471
direction:local:basis:24,direction,local,basis,24,0.7,0,0,0.6,0.5297832876985471
direction:local:basis:24,direction,local,basis,24,0.8,0,0,0.6,0.5297832876985471
direction:local:basis:24,direction,local,basis,24,0.9,0,0,0.6,0.5297832876985471
direction:local:basis:24,direction,local,basis,24,1.0,0,0,0.6,0.5297832876985471
direction:local:basis:25,direction,local,basis,25,0.45,1,1,0.6,0.5206226653118422
direction:local:basis:25,direction,local,basis,25,0.5,1,1,0.6,0.5206226653118422
direction:local:basis:25,direction,local,basis,25,0.6,1,1,0.6,0.5206226653118422
direction:local:basis:25,direction,local,basis,25,0.7,0,0,0.6,0.5206226653118422
direction:local:basis:25,direction,local,basis,25,0.8,0,0,0.6,0.5206226653118422
direction:local:basis:25,direction,local,basis,25,0.9,0,0,0.6,0.5206226653118422
direction:local:basis:25,direction,local,basis,25,1.0,0,0,0.6,0.5206226653118422
direction:local:basis:26,direction,local,basis,26,0.45,1,1,0.6,0.5466202228631217
direction:local:basis:26,direction,local,basis,26,0.5,1,1,0.6,0.5466202228631217
direction:local:basis:26,direction,local,basis,26,0.6,1,1,0.6,0.5466202228631217
direction:local:basis:26,direction,local,basis,26,0.7,0,0,0.6,0.5466202228631217
direction:local:basis:26,direction,local,basis,26,0.8,0,0,0.6,0.5466202228631217
direction:local:basis:26,direction,local,basis,26,0.9,0,0,0.6,0.5466202228631217
direction:local:basis:26,direction,local,basis,26,1.0,0,0,0.6,0.5466202228631217
direction:local:basis:27,direction,local,basis,27,0.45,1,1,0.6,0.559412532684566
direction:local:basis:27,direction,local,basis,27,0.5,1,1,0.6,0.559412532684566
direction:local:basis:27,direction,local,basis,27,0.6,1,1,0.6,0.559412532684566
direction:local:basis:27,direction,local,basis,27,0.7,0,0,0.6,0.559412532684566
direction:local:basis:27,direction,local,basis,27,0.8,0,0,0.6,0.559412532684566
direction:local:basis:27,direction,local,basis,27,0.9,0,0,0.6,0.559412532684566
direction:local:basis:27,direction,local,basis,27,1.0,0,0,0.6,0.559412532684566
direction:local:basis:28,direction,local,basis,28,0.45,1,1,0.6,0.5354050280728265
direction:local:basis:28,direction,local,basis,28,0.5,1,1,0.6,0.5354050280728265
direction:local:basis:28,direction,local,basis,28,0.6,1,1,0.6,0.5354050280728265
direction:local:basis:28,direction,local,basis,28,0.7,0,0,0.6,0.5354050280728265
direction:local:basis:28,direction,local,basis,28,0.8,0,0,0.6,0.5354050280728265
direction:local:basis:28,direction,local,basis,28,0.9,0,0,0.6,0.5354050280728265
direction:local:basis:28,direction,local,basis,28,1.0,0,0,0.6,0.5354050280728265
direction:local:basis:29,direction,local,basis,29,0.45,1,1,0.6,0.52448255629765
direction:local:basis:29,direction,local,basis,29,0.5,1,1,0.6,0.52448255629765
direction:local:basis:29,direction,local,basis,29,0.6,1,1,0.6,0.52448255629765
direction:local:basis:29,direction,local,basis,29,0.7,0,0,0.6,0.52448255629765
direction:local:basis:29,direction,local,basis,29,0.8,0,0,0.6,0.52448255629765
direction:local:basis:29,direction,local,basis,29,0.9,0,0,0.6,0.52448255629765
direction:local:basis:29,direction,local,basis,29,1.0,0,0,0.6,0.52448255629765
direction:local:ode:0,direction,local,ode,0,0.45,1,1,0.6,0.5646948081891315
direction:local:ode:0,direction,local,ode,0,0.5,1,1,0.6,0.5646948081891315
direction:local:ode:0,direction,local,ode,0,0.6,1,1,0.6,0.5646948081891315
direction:local:ode:0,direction,local,ode,0,0.7,0,0,0.6,0.5646948081891315
direction:local:ode:0,direction,local,ode,0,0.8,0,0,0.6,0.5646948081891315
direction:local:ode:0,direction,local,ode,0,0.9,0,0,0.6,0.5646948081891315
direction:local:ode:0,direction,local,ode,0,1.0,0,0,0.6,0.5646948081891315
direction:local:ode:1,direction,local,ode,1,0.45,1,1,0.6,0.5344479563247031
direction:local:ode:1,direction,local,ode,1,0.5,1,1,0.6,0.5344479563247031
direction:local:ode:1,direction,local,ode,1,0.6,1,1,0.6,0.5344479563247031
direction:local:ode:1,direction,local,ode,1,0.7,0,0,0.6,0.5344479563247031
direction:local:ode:1,direction,local,ode,1,0.8,0,0,0.6,0.5344479563247031
direction:local:ode:1,direction,local,ode,1,0.9,0,0,0.6,0.5344479563247031
direction:local:ode:1,direction,local,ode,1,1.0,0,0,0.6,0.5344479563247031
direction:local:ode:2,direction,local,ode,2,0.45,1,1,0.6,0.5599983759376893
direction:local:ode:2,direction,local,ode,2,0.5,1,1,0.6,0.5599983759376893
direction:local:ode:2,direction,local,ode,2,0.6,1,1,0.6,0.5599983759376893
direction:local:ode:2,direction,local,ode,2,0.7,0,0,0.6,0.5599983759376893
direction:local:ode:2,direction,local,ode,2,0.8,0,0,0.6,0.5599983759376893
direction:local:ode:2,direction,local,ode,2,0.9,0,0,0.6,0.5599983759376893
direction:local:ode:2,direction,local,ode,2,1.0,0,0,0.6,0.5599983759376893
direction:local:ode:3,direction,local,ode,3,0.45,1,1,0.6,0.5562154101137154
direction:local:ode:3,direction,local,ode,3,0.5,1,1,0.6,0.5562154101137154
direction:local:ode:3,direction,local,ode,3,0.6,1,1,0.6,0.5562154101137154
direction:local:ode:3,direction,local,ode,3,0.7,0,0,0.6,0.5562154101137154
direction:local:ode:3,direction,local,ode,3,0.8,0,0,0.6,0.5562154101137154
direction:local:ode:3,direction,local,ode,3,0.9,0,0,0.6,0.5562154101137154
direction:local:ode:3,direction,local,ode,3,1.0,0,0,0.6,0.5562154101137154
direction:local:ode:4,direction,local,ode,4,0.45,1,1,0.6,0.5497308292031046
direction:local:ode:4,direction,local,ode,4,0.5,1,1,0.6,0.5497308292031046
direction:local:ode:4,direction,local,ode,4,0.6,1,1,0.6,0.5497308292031046
direction:local:ode:4,direction,local,ode,4,0.7,0,0,0.6,0.5497308292031046
direction:local:ode:4,direction,local,ode,4,0.8,0,0,0.6,0.5497308292031046
direction:local:ode:4,direction,local,ode,4,0.9,0,0,0.6,0.5497308292031046
direction:local:ode:4,direction,local,ode,4,1.0,0,0,0.6,0.5497308292031046
direction:local:ode:5,direction,local,ode,5,0.45,1,1,0.6,0.5238103522336995
direction:local:ode:5,direction,local,ode,5,0.5,1,1,0.6,0.5238103522336995
direction:local:ode:5,direction,local,ode,5,0.6,1,1,0.6,0.5238103522336995
direction:local:ode:5,direction,local,ode,5,0.7,0,0,0.6,0.5238103522336995
direction:local:ode:5,direction,local,ode,5,0.8,0,0,0.6,0.5238103522336995
direction:local:ode:5,direction,local,ode,5,0.9,0,0,0.6,0.5238103522336995
direction:local:ode:5,direction,local,ode,5,1.0,0,0,0.6,0.5238103522336995
direction:local:ode:6,direction,local,ode,6,0.45,1,1,0.6,0.5246379012931496
direction:local:ode:6,direction,local,ode,6,0.5,1,1,0.6,0.5246379012931496
direction:local:ode:6,direction,local,ode,6,0.6,1,1,0.6,0.5246379012931496
direction:local:ode:6,direction,local,ode,6,0.7,0,0,0.6,0.5246379012931496
direction:local:ode:6,direction,local,ode,6,0.8,0,0,0.6,0.5246379012931496
direction:local:ode:6,direction,local,ode,6,0.9,0,0,0.6,0.5246379012931496
direction:local:ode:6,direction,local,ode,6,1.0,0,0,0.6,0.5246379012931496
direction:local:ode:7,direction,local,ode,7,0.45,1,1,0.6,0.5297621440650905
direction:local:ode:7,direction,local,ode,7,0.5,1,1,0.6,0.5297621440650905
direction:local:ode:7,direction,local,ode,7,0.6,1,1,0.6,0.5297621440650905
direction:local:ode:7,direction,local,ode,7,0.7,0,0,0.6,0.5297621440650905
direction:local:ode:7,direction,local,ode,7,0.8,0,0,0.6,0.5297621440650905
direction:local:ode:7,direction,local,ode,7,0.9,0,0,0.6,0.5297621440650905
direction:local:ode:7,direction,local,ode,7,1.0,0,0,0.6,0.5297621440650905
direction:local:ode:8,direction,local,ode,8,0.45,1,1,0.6,0.5686396965190781
direction:local:ode:8,direction,local,ode,8,0.5,1,1,0.6,0.5686396965190781
direction:local:ode:8,direction,local,ode,8,0.6,1,1,0.6,0.5686396965190781
direction:local:ode:8,direction,local,ode,8,0.7,0,0,0.6,0.5686396965190781
direction:local:ode:8,direction,local,ode,8,0.8,0,0,0.6,0.5686396965190781
direction:local:ode:8,direction,local,ode,8,0.9,0,0,0.6,0.5686396965190781
direction:local:ode:8,direction,local,ode,8,1.0,0,0,0.6,0.5686396965190781
direction:local:ode:9,direction,local,ode,9,0.45,1,1,0.6,0.5439900218964099
direction:local:ode:9,direction,local,ode,9,0.5,1,1,0.6,0.5439900218964099
direction:local:ode:9,direction,local,ode,9,0.6,1,1,0.6,0.5439900218964099
direction:local:ode:9,direction,local,ode,9,0.7,0,0,0.6,0.5439900218964099
direction:local:ode:9,direction,local,ode,9,0.8,0,0,0.6,0.5439900218964099
direction:local:ode:9,direction,local,ode,9,0.9,0,0,0.6,0.5439900218964099
direction:local:ode:9,direction,local,ode,9,1.0,0,0,0.6,0.5439900218964099
direction:local:ode:10,direction,local,ode,10,0.45,1,1,0.6,0.5680438098255126
direction:local:ode:10,direction,local,ode,10,0.5,1,1,0.6,0.5680438098255126
direction:local:ode:10,direction,local,ode,10,0.6,1,1,0.6,0.5680438098255126
direction:local:ode:10,direction,local,ode,10,0.7,0,0,0.6,0.5680438098255126
direction:local:ode:10,direction,local,ode,10,0.8,0,0,0.6,0.5680438098255126
direction:local:ode:10,direction,local,ode,10,0.9,0,0,0.6,0.5680438098255126
direction:local:ode:10,direction,local,ode,10,1.0,0,0,0.6,0.5680438098255126
direction:local:ode:11,direction,local,ode,11,0.45,1,1,0.6,0.5662516722290372
direction:local:ode:11,direction,local,ode,11,0.5,1,1,0.6,0.5662516722290372
direction:local:ode:11,direction,local,ode,11,0.6,1,1,0.6,0.5662516722290372
direction:local:ode:11,direction,local,ode,11,0.7,0,0,0.6,0.5662516722290372
direction:local:ode:11,direction,local,ode,11,0.8,0,0,0.6,0.5662516722290372
direction:local:ode:11,direction,local,ode,11,0.9,0,0,0.6,0.5662516722290372
direction:local:ode:11,direction,local,ode,11,1.0,0,0,0.6,0.5662516722290372
direction:local:ode:12,direction,local,ode,12,0.45,1,1,0.6,0.5652271668977724
direction:local:ode:12,direction,local,ode,12,0.5,1,1,0.6,0.5652271668977724
direction:local:ode:12,direction,local,ode,12,0.6,1,1,0.6,0.5652271668977724
direction:local:ode:12,direction,local,ode,12,0.7,0,0,0.6,0.5652271668977724
direction:local:ode:12,direction,local,ode,12,0.8,0,0,0.6,0.5652271668977724
direction:local:ode:12,direction,local,ode,12,0.9,0,0,0.6,0.5652271668977724
direction:local:ode:12,direction,local,ode,12,1.0,0,0,0.6,0.5652271668977724
direction:local:ode:13,direction,local,ode,13,0.45,1,1,0.6,0.5599847275878038
direction:local:ode:13,direction,local,ode,13,0.5,1,1,0.6,0.5599847275878038
direction:local:ode:13,direction,local,ode,13,0.6,1,1,0.6,0.5599847275878038
direction:local:ode:13,direction,local,ode,13,0.7,0,0,0.6,0.5599847275878038
direction:local:ode:13,direction,local,ode,13,0.8,0,0,0.6,0.5599847275878038
direction:local:ode:13,direction,local,ode,13,0.9,0,0,0.6,0.5599847275878038
direction:local:ode:13,direction,local,ode,13,1.0,0,0,0.6,0.5599847275878038
direction:local:ode:14,direction,local,ode,14,0.45,1,1,0.6,0.5541617133746677
direction:local:ode:14,direction,local,ode,14,0.5,1,1,0.6,0.5541617133746677
direction:local:ode:14,direction,local,ode,14,0.6,1,1,0.6,0.5541617133746677
direction:local:ode:14,direction,local,ode,14,0.7,0,0,0.6,0.5541617133746677
direction:local:ode:14,direction,local,ode,14,0.8,0,0,0.6,0.5541617133746677
direction:local:ode:14,direction,local,ode,14,0.9,0,0,0.6,0.5541617133746677
direction:local:ode:14,direction,local,ode,14,1.0,0,0,0.6,0.5541617133746677
direction:local:ode:15,direction,local,ode,15,0.45,1,1,0.6,0.5553792203826556
direction:local:ode:15,direction,local,ode,15,0.5,1,1,0.6,0.5553792203826556
direction:local:ode:15,direction,local,ode,15,0.6,1,1,0.6,0.5553792203826556
direction:local:ode:15,direction,local,ode,15,0.7,0,0,0.6,0.5553792203826556
direction:local:ode:15,direction,local,ode,15,0.8,0,0,0.6,0.5553792203826556
direction:local:ode:15,direction,local,ode,15,0.9,0,0,0.6,0.5553792203826556
direction:local:ode:15,direction,local,ode,15,1.0,0,0,0.6,0.5553792203826556
direction:local:ode:16,direction,local,ode,16,0.45,1,1,0.6,0.5258220291774116
direction:local:ode:16,direction,local,ode,16,0.5,1,1,0.6,0.5258220291774116
direction:local:ode:16,direction,local,ode,16,0.6,1,1,0.6,0.5258220291774116
direction:local:ode:16,direction,local,ode,16,0.7,0,0,0.6,0.5258220291774116
direction:local:ode:16,direction,local,ode,16,0.8,0,0,0.6,0.5258220291774116
direction:local:ode:16,direction,local,ode,16,0.9,0,0,0.6,0.5258220291774116
direction:local:ode:16,direction,local,ode,16,1.0,0,0,0.6,0.5258220291774116
direction:local:ode:17,direction,local,ode,17,0.45,1,1,0.6,0.55098280681154
direction:local:ode:17,direction,local,ode,17,0.5,1,1,0.6,0.55098280681154
direction:local:ode:17,direction,local,ode,17,0.6,1,1,0.6,0.55098280681154
direction:local:ode:17,direction,local,ode,17,0.7,0,0,0.6,0.55098280681154
direction:local:ode:17,direction,local,ode,17,0.8,0,0,0.6,0.55098280681154
direction:local:ode:17,direction,local,ode,17,0.9,0,0,0.6,0.55098280681154
direction:local:ode:17,direction,local,ode,17,1.0,0,0,0.6,0.55098280681154
direction:local:ode:18,direction,local,ode,18,0.45,1,1,0.6,0.5393541946725094
direction:local:ode:18,direction,local,ode,18,0.5,1,1,0.6,0.5393541946725094
direction:local:ode:18,direction,local,ode,18,0.6,1,1,0.6,0.5393541946725094
direction:local:ode:18,direction,local,ode,18,0.7,0,0,0.6,0.5393541946725094
direction:local:ode:18,direction,local,ode,18,0.8,0,0,0.6,0.5393541946725094
direction:local:ode:18,direction,local,ode,18,0.9,0,0,0.6,0.5393541946725094
direction:local:ode:18,direction,local,ode,18,1.0,0,0,0.6,0.5393541946725094
direction:local:ode:19,direction,local,ode,19,0.45,1,1,0.6,0.5257218091197743
direction:local:ode:19,direction,local,ode,19,0.5,1,1,0.6,0.5257218091197743
